"i","value"
4330,2.1585822752542004e-32
4331,2.1967693816835416e-32
4332,2.2353017474372456e-32
4333,2.2734353436228112e-32
4334,2.310441146595442e-32
4335,2.3460021594846765e-32
4336,2.3802235431734988e-32
4337,2.4133642274545461e-32
4338,2.4453990315066598e-32
4339,2.4760797697937322e-32
4340,2.504872001148345e-32
4341,2.5309844518973743e-32
4342,2.5536335224678594e-32
4343,2.5724124322368121e-32
4344,2.5873164356152536e-32
4345,2.5988627312127722e-32
4346,2.6080045371871148e-32
4347,2.6155131805629696e-32
4348,2.6221160902026319e-32
4349,2.627646292477116e-32
4350,2.6320102846242393e-32
4351,2.6357038590369329e-32
4352,2.6393654516217012e-32
4353,2.6433251729688856e-32
4354,2.6477044734971772e-32
4355,2.6529136733353173e-32
4356,2.6596915718008121e-32
4357,2.6683504842626569e-32
4358,2.6791123709969594e-32
4359,2.6933462883274922e-32
4360,2.7118063690387742e-32
4361,2.7343858364816617e-32
4362,2.760809706691167e-32
4363,2.7901512555817813e-32
4364,2.8211542772573077e-32
4365,2.8536482587577069e-32
4366,2.8924542147716637e-32
4367,2.9463997605943327e-32
4368,3.0223077777090221e-32
4369,3.1257504948780266e-32
4370,3.2625426729390984e-32
4371,3.4407715097003876e-32
4372,3.6696580633813338e-32
4373,3.9536304837313296e-32
4374,4.2925586376427005e-32
4375,4.6744873496875204e-32
4376,5.0703175983625293e-32
4377,5.4580015270429644e-32
4378,5.8446898553372061e-32
4379,6.2571202957957947e-32
4380,6.7653890851084162e-32
4381,7.5214497382798429e-32
4382,8.6966860577262111e-32
4383,1.0432936533674333e-31
4384,1.2770697773237214e-31
4385,1.5621438320822148e-31
4386,1.8775075929200679e-31
4387,2.1825408837924311e-31
4388,2.4280819896444477e-31
4389,2.572670623138556e-31
4390,2.5925594662276524e-31
4391,2.4848534874682556e-31
4392,2.2681647559766152e-31
4393,1.9795905099524088e-31
4394,1.6633011520862996e-31
4395,1.3597089003563104e-31
4396,1.0981486910100083e-31
4397,8.9409726230876166e-32
4398,7.4861786607702122e-32
4399,6.5136685405520996e-32
4400,5.8808822103738141e-32
4401,5.4677268101989913e-32
4402,5.1852287742163824e-32
4403,4.9669704271969391e-32
4404,4.7764958431656032e-32
4405,4.5957706570309735e-32
4406,4.4263700527826321e-32
4407,4.2749646204764615e-32
4408,4.145231880184546e-32
4409,4.0363868207503703e-32
4410,3.9443812838873545e-32
4411,3.8670311663802214e-32
4412,3.8039292847288304e-32
4413,3.7518170178005771e-32
4414,3.7077317066174677e-32
4415,3.6735576094442482e-32
4416,3.6494996873067442e-32
4417,3.6346264169127903e-32
4418,3.6290683324401413e-32
4419,3.6324857868120581e-32
4420,3.6440114928306744e-32
4421,3.6633929006174248e-32
4422,3.6900747042324466e-32
4423,3.7213384237083579e-32
4424,3.7533167027830123e-32
4425,3.7840848542553366e-32
4426,3.815614915144784e-32
4427,3.85269804788395e-32
4428,3.8995297826590905e-32
4429,3.9582558480798346e-32
4430,4.0301864538914738e-32
4431,4.1168142541495856e-32
4432,4.2186082941681636e-32
4433,4.3384596726994225e-32
4434,4.4841509309330361e-32
4435,4.6642492577688808e-32
4436,4.8891972831736393e-32
4437,5.1710036847975777e-32
4438,5.5183639748519954e-32
4439,5.9420856730584132e-32
4440,6.4574868399188977e-32
4441,7.0603751939612168e-32
4442,7.7246458015028833e-32
4443,8.4004777360385918e-32
4444,9.0377257290782536e-32
4445,9.6647632816095026e-32
4446,1.0377539207755171e-31
4447,1.1272076579639339e-31
4448,1.246542830695368e-31
4449,1.4145173623368224e-31
4450,1.6465628660695096e-31
4451,1.9412290985402854e-31
4452,2.2734529352560115e-31
4453,2.5990515056095538e-31
4454,2.8634862816474394e-31
4455,3.01864208958774e-31
4456,3.0370020493645071e-31
4457,2.9181819382357749e-31
4458,2.6877424264685291e-31
4459,2.3898428202430542e-31
4460,2.070138037287701e-31
4461,1.7669620083704719e-31
4462,1.5087502006625325e-31
4463,1.3046834681097538e-31
4464,1.1439287339272848e-31
4465,1.0117394379842342e-31
4466,8.9817374221936936e-32
4467,7.9804022550566254e-32
4468,7.0817973919674868e-32
4469,6.242562791344038e-32
4470,5.4519183967790412e-32
4471,4.7378034113142166e-32
4472,4.1254860730868657e-32
4473,3.6354584694483964e-32
4474,3.2717544180777024e-32
4475,3.0203977066859718e-32
4476,2.8609727485846918e-32
4477,2.7767422067157372e-32
4478,2.7634304463470972e-32
4479,2.8200819183600799e-32
4480,2.9412123822716289e-32
4481,3.1131852693232679e-32
4482,3.3172978515456169e-32
4483,3.5365176034525088e-32
4484,3.7596284245365054e-32
4485,3.9786906991333509e-32
4486,4.1889325948943968e-32
4487,4.3951709833453612e-32
4488,4.6129355448609555e-32
4489,4.8586201496470318e-32
4490,5.1552313157130416e-32
4491,5.5290165637935801e-32
4492,6.0057027691995795e-32
4493,6.6064616196349334e-32
4494,7.3445328253801891e-32
4495,8.2087087158220717e-32
4496,9.1637923480092698e-32
4497,1.0148292816339384e-31
4498,1.1080039978380008e-31
4499,1.1882908006833534e-31
4500,1.2492755858391999e-31
4501,1.2861463616199327e-31
4502,1.2965071239807261e-31
4503,1.2810879315469265e-31
4504,1.2432529247902213e-31
4505,1.1877694989196687e-31
4506,1.1207725346499038e-31
4507,1.0488079229474112e-31
4508,9.783128884827673e-32
4509,9.1493899814647289e-32
4510,8.6182102957658458e-32
4511,8.1951986545479073e-32
4512,7.8769655015741963e-32
4513,7.6395216541008927e-32
4514,7.455632606769333e-32
4515,7.305894821622932e-32
4516,7.1722903294171767e-32
4517,7.0326388008643825e-32
4518,6.8652249403093097e-32
4519,6.6596486897483435e-32
4520,6.4112956846611266e-32
4521,6.1260794426651011e-32
4522,5.8148797865256342e-32
4523,5.4865001582515397e-32
4524,5.1473728923593306e-32
4525,4.8026263318394524e-32
4526,4.4606111597105264e-32
4527,4.1331946941981297e-32
4528,3.8312654977360417e-32
4529,3.5609586130295125e-32
4530,3.3250370382052144e-32
4531,3.1238587309371541e-32
4532,2.956095923859195e-32
4533,2.8191994375156983e-32
4534,2.7101272179410376e-32
4535,2.6269490690842351e-32
4536,2.5681347467592054e-32
4537,2.529695434855042e-32
4538,2.5071078908910098e-32
4539,2.497706380704788e-32
4540,2.4988409275362665e-32
4541,2.5076298861523076e-32
4542,2.5210547151503774e-32
4543,2.5358832728614689e-32
4544,2.5503400802090144e-32
4545,2.5634424788761915e-32
4546,2.5744426761769068e-32
4547,2.5828685471404365e-32
4548,2.5883994113449472e-32
4549,2.5903320862985989e-32
4550,2.588332201885091e-32
4551,2.5826408350973383e-32
4552,2.5742419811598669e-32
4553,2.5665727525868426e-32
4554,2.5656892045603999e-32
4555,2.5778264966876022e-32
4556,2.6087095889038854e-32
4557,2.6626494261386639e-32
4558,2.7430549293353304e-32
4559,2.8528728921177757e-32
4560,2.9957483097125161e-32
4561,3.1779884850641901e-32
4562,3.4032217203085574e-32
4563,3.6671265381188372e-32
4564,3.9642671794787501e-32
4565,4.2894238731812532e-32
4566,4.6349965128812481e-32
4567,4.9915248491690114e-32
4568,5.3501528335478781e-32
4569,5.709788773767628e-32
4570,6.0684927958612363e-32
4571,6.4213335721835059e-32
4572,6.7642533331188637e-32
4573,7.1101523815230055e-32
4574,7.4773301138232537e-32
4575,7.884092517668556e-32
4576,8.3567694980739237e-32
4577,8.9186096581166016e-32
4578,9.5773199046107245e-32
4579,1.0336527603145483e-31
4580,1.1178848740973704e-31
4581,1.2040835563591299e-31
4582,1.2857389988650697e-31
4583,1.3571923083443617e-31
4584,1.4129361545299735e-31
4585,1.4477638722822674e-31
4586,1.4583055600568768e-31
4587,1.4447380848324333e-31
4588,1.4100747299192537e-31
4589,1.3589172120791345e-31
4590,1.2963817773943081e-31
4591,1.2270853267118964e-31
4592,1.1559469509575635e-31
4593,1.0886958643919163e-31
4594,1.0281680573082492e-31
4595,9.7327446156293869e-32
4596,9.2284896946391158e-32
4597,8.7617693806284601e-32
4598,8.327629876741762e-32
4599,7.924221999932977e-32
4600,7.5461387266547571e-32
4601,7.1793180000582376e-32
4602,6.8241527143443077e-32
4603,6.4857434003238403e-32
4604,6.1604574437098828e-32
4605,5.8431402861301771e-32
4606,5.529714312796158e-32
4607,5.2173092260537276e-32
4608,4.9065406171755727e-32
4609,4.6015104089165188e-32
4610,4.3078644520541831e-32
4611,4.0336639238972528e-32
4612,3.786170229078491e-32
4613,3.567786706247997e-32
4614,3.3782418151301519e-32
4615,3.2159079050852109e-32
4616,3.0786427085659406e-32
4617,2.9644462114107112e-32
4618,2.8711264013778606e-32
4619,2.7949947265337108e-32
4620,2.7325305653826319e-32
4621,2.6806137218520151e-32
4622,2.6364247574340468e-32
4623,2.5980656167877426e-32
4624,2.564754855487238e-32
4625,2.5368109452988297e-32
4626,2.5154146962378664e-32
4627,2.502310121742439e-32
4628,2.5001214066694403e-32
4629,2.5121469535706621e-32
4630,2.5414919639071617e-32
4631,2.591757509923135e-32
4632,2.6670422255629366e-32
4633,2.769618246528846e-32
4634,2.902519625247795e-32
4635,3.0681975846010861e-32
4636,3.2682568223204405e-32
4637,3.5044557905164302e-32
4638,3.7761826821634487e-32
4639,4.0816199998546443e-32
4640,4.417414263037625e-32
4641,4.7783078792129802e-32
4642,5.1577133947114543e-32
4643,5.5429979890047005e-32
4644,5.9142129640971311e-32
4645,6.2544396664388801e-32
4646,6.5515746337499844e-32
4647,6.7985914140303288e-32
4648,6.9919987986942561e-32
4649,7.1272910783237393e-32
4650,7.2022031799896202e-32
4651,7.2199555639379491e-32
4652,7.1898800257617051e-32
4653,7.1230791346134329e-32
4654,7.0276332030374349e-32
4655,6.9110065684265322e-32
4656,6.7793870727238118e-32
4657,6.638068447557338e-32
4658,6.4904259891950492e-32
4659,6.3407334713674878e-32
4660,6.1885499393318159e-32
4661,6.0268455707388337e-32
4662,5.8508101445303467e-32
4663,5.6584103930550435e-32
4664,5.4512714270445238e-32
4665,5.2353944416717885e-32
4666,5.0190338756810158e-32
4667,4.8058307558399357e-32
4668,4.5949610415793533e-32
4669,4.386892629094549e-32
4670,4.1872863628056991e-32
4671,4.00399891237168e-32
4672,3.8411128802457801e-32
4673,3.7010411344505596e-32
4674,3.5860052324030728e-32
4675,3.4969747677072409e-32
4676,3.4322564424727165e-32
4677,3.388351318699316e-32
4678,3.3623953956713993e-32
4679,3.3510408606922052e-32
4680,3.3502708330422245e-32
4681,3.3555833513451133e-32
4682,3.3621588248293126e-32
4683,3.3656017249445376e-32
4684,3.3616829533062429e-32
4685,3.3462126135831341e-32
4686,3.3161842840970739e-32
4687,3.2702766995566179e-32
4688,3.209522558240718e-32
4689,3.1370657292670452e-32
4690,3.0559376038915299e-32
4691,2.968899807314159e-32
4692,2.8789049700746008e-32
4693,2.7876188367966561e-32
4694,2.6965174253591732e-32
4695,2.6076179566556594e-32
4696,2.523260916938901e-32
4697,2.4458265473630933e-32
4698,2.3764757466894508e-32
4699,2.3149703726384517e-32
4700,2.2605432634829871e-32
4701,2.2124549063274494e-32
4702,2.169636036274902e-32
4703,2.1311694553352502e-32
4704,2.0964008247136764e-32
4705,2.0646842739653941e-32
4706,2.035364955709747e-32
4707,2.0076833161886787e-32
4708,1.9806315991750074e-32
4709,1.9532076938320563e-32
4710,1.9248453805215386e-32
4711,1.8953000447804628e-32
4712,1.8644021254515939e-32
4713,1.8318703236547953e-32
4714,1.797674716855611e-32
4715,1.7620230914511011e-32
4716,1.7254162553842126e-32
4717,1.6881205572991899e-32
4718,1.6501136689547723e-32
4719,1.6114872579890261e-32
4720,1.5725746085610383e-32
4721,1.5337743138343769e-32
4722,1.4955624124767368e-32
4723,1.4584668988742013e-32
4724,1.4229699655917921e-32
4725,1.3892400710453811e-32
4726,1.3573693016732571e-32
4727,1.3273854563250624e-32
4728,1.2994214349615063e-32
4729,1.2736437289664228e-32
4730,1.2502615351949581e-32
4731,1.2293031489916266e-32
4732,1.2106252080440879e-32
4733,1.1941393946850556e-32
4734,1.1797335592622472e-32
4735,1.167209049477323e-32
4736,1.1562744962203669e-32
4737,1.1466451655382771e-32
4738,1.1380819488324139e-32
4739,1.1304220815110333e-32
4740,1.1235861671400241e-32
4741,1.1173978382777503e-32
4742,1.1116547589801092e-32
4743,1.1062561606610248e-32
4744,1.1011381043092795e-32
4745,1.0962487572101956e-32
4746,1.0915302833609089e-32
4747,1.0869282135203032e-32
4748,1.0823903242820694e-32
4749,1.0778903643269765e-32
4750,1.0733979805218701e-32
4751,1.0687635904354625e-32
4752,1.0638553745734154e-32
4753,1.0587457059600361e-32
4754,1.0536559150415052e-32
4755,1.048840194786104e-32
4756,1.0445533014311272e-32
4757,1.0411477145612106e-32
4758,1.0391712932534132e-32
4759,1.0391104162999036e-32
4760,1.0413514858545875e-32
4761,1.0463990373123246e-32
4762,1.0546963888770705e-32
4763,1.0666639256468221e-32
4764,1.0828154864666366e-32
4765,1.1040001718118766e-32
4766,1.13105084721471e-32
4767,1.1646403602894932e-32
4768,1.2052478274698966e-32
4769,1.2531579858319009e-32
4770,1.3084549826839511e-32
4771,1.3710929418397955e-32
4772,1.4410997103110764e-32
4773,1.518751417396164e-32
4774,1.604972999261141e-32
4775,1.7009677468437146e-32
4776,1.8075759566492587e-32
4777,1.9240816803483973e-32
4778,2.0491239539311559e-32
4779,2.1814707102125777e-32
4780,2.3204784949653152e-32
4781,2.4658390830371135e-32
4782,2.6173483101476922e-32
4783,2.7756937587806558e-32
4784,2.9414852734198162e-32
4785,3.1122577163687942e-32
4786,3.2828265858145055e-32
4787,3.448276748153796e-32
4788,3.6037933709591584e-32
4789,3.7456031251324061e-32
4790,3.870540348734146e-32
4791,3.9778552789515903e-32
4792,4.0719373672943383e-32
4793,4.159677691927052e-32
4794,4.2479007174882225e-32
4795,4.3448130966439498e-32
4796,4.4596594598991104e-32
4797,4.5979221903535172e-32
4798,4.7691455657086451e-32
4799,5.0046026821306179e-32
4800,5.3425340943290736e-32
4801,5.813764727944307e-32
4802,6.4510571182622313e-32
4803,7.2863613617349462e-32
4804,8.3538041655955768e-32
4805,9.6764223417956673e-32
4806,1.1204870577838018e-31
4807,1.2822245672786661e-31
4808,1.4404361297086933e-31
4809,1.5837174928152968e-31
4810,1.7015318558069125e-31
4811,1.7831382525611988e-31
4812,1.8207147242623109e-31
4813,1.8133804911590839e-31
4814,1.7671476778377917e-31
4815,1.6921295532963963e-31
4816,1.5998344003994505e-31
4817,1.502224546689713e-31
4818,1.4094816481736269e-31
4819,1.329773538327558e-31
4820,1.2658967424128703e-31
4821,1.2153325499132165e-31
4822,1.1751672412734665e-31
4823,1.1422826581420329e-31
4824,1.1124272626382263e-31
4825,1.0811845526961727e-31
4826,1.0448436769207319e-31
4827,1.00235437547753e-31
4828,9.5480090606723862e-32
4829,9.0294167832606685e-32
4830,8.479442927703401e-32
4831,7.9160649030398002e-32
4832,7.3599435722352596e-32
4833,6.834608198993796e-32
4834,6.3543445411951522e-32
4835,5.9244625413251708e-32
4836,5.546977433615389e-32
4837,5.223818043761056e-32
4838,4.9602922917057199e-32
4839,4.7587245917419546e-32
4840,4.6118722521864427e-32
4841,4.5075303979659881e-32
4842,4.4330391767609413e-32
4843,4.3790055170139285e-32
4844,4.3366683838101706e-32
4845,4.2999832439626547e-32
4846,4.2645064583198411e-32
4847,4.22636105290082e-32
4848,4.1831105881102115e-32
4849,4.1360664607451649e-32
4850,4.0861963256207205e-32
4851,4.0341295594671104e-32
4852,3.9814563609937976e-32
4853,3.9305460329415443e-32
4854,3.8840853252905919e-32
4855,3.8436865804726803e-32
4856,3.810153850672911e-32
4857,3.7852222616257586e-32
4858,3.7721330058786592e-32
4859,3.7738402409124678e-32
4860,3.7914131522011562e-32
4861,3.8242874362745183e-32
4862,3.8674878794955056e-32
4863,3.9154342209128028e-32
4864,3.9627889289477792e-32
4865,4.0051323612071791e-32
4866,4.0392013052399621e-32
4867,4.0626503329163997e-32
4868,4.0736439923712103e-32
4869,4.0710815159783778e-32
4870,4.0539209003673616e-32
4871,4.0200720361296028e-32
4872,3.9680568923495461e-32
4873,3.899363536769771e-32
4874,3.8186883298243784e-32
4875,3.7314691342551108e-32
4876,3.6435295558434064e-32
4877,3.5601839527123419e-32
4878,3.4845044733086416e-32
4879,3.4174838099769736e-32
4880,3.3594602734523733e-32
4881,3.3104383752763541e-32
4882,3.2703380258491583e-32
4883,3.2396448814550188e-32
4884,3.2189239360213538e-32
4885,3.2060591239369282e-32
4886,3.1976877241816907e-32
4887,3.1919759968796801e-32
4888,3.1889785206368144e-32
4889,3.1890739746712446e-32
4890,3.1924435516045835e-32
4891,3.2001006596450419e-32
4892,3.2136386222337616e-32
4893,3.2344885306427616e-32
4894,3.2634694315721038e-32
4895,3.2998512616853325e-32
4896,3.3415386198246542e-32
4897,3.3867999645962635e-32
4898,3.4333265240187156e-32
4899,3.4784617174360842e-32
4900,3.5196884774393454e-32
4901,3.5550718622415011e-32
4902,3.5825315080380141e-32
4903,3.5997648764718745e-32
4904,3.6055582750432813e-32
4905,3.5999481843999507e-32
4906,3.5833633431066693e-32
4907,3.5572114278812673e-32
4908,3.5239200284380992e-32
4909,3.4865876082731238e-32
4910,3.4497057008219296e-32
4911,3.4185028252509373e-32
4912,3.3974248611560488e-32
4913,3.3890283051115147e-32
4914,3.3956363761323303e-32
4915,3.4192931741762369e-32
4916,3.4621424228209046e-32
4917,3.5270562697996181e-32
4918,3.6174180739806699e-32
4919,3.736260973770999e-32
4920,3.8861017026285685e-32
4921,4.0660692908474635e-32
4922,4.2703890658055728e-32
4923,4.493119645721629e-32
4924,4.7269169430080882e-32
4925,4.9636183711406655e-32
4926,5.1955502845273135e-32
4927,5.4150494411731867e-32
4928,5.6144442269333237e-32
4929,5.7840833731966462e-32
4930,5.9135726247291772e-32
4931,5.9953959404852599e-32
4932,6.023723223633114e-32
4933,5.9943188526324854e-32
4934,5.9066967440027657e-32
4935,5.764407603389785e-32
4936,5.5752108326408467e-32
4937,5.3497902149766055e-32
4938,5.0982820224773124e-32
4939,4.8307919343078237e-32
4940,4.5582309934582151e-32
4941,4.2910630796679902e-32
4942,4.0348845125523598e-32
4943,3.7918070267227597e-32
4944,3.5635788059762452e-32
4945,3.352136111740293e-32
4946,3.1584196349026475e-32
4947,2.9831449056446323e-32
4948,2.8270801230928886e-32
4949,2.6883873052969932e-32
4950,2.5640436548220931e-32
4951,2.4510116500067525e-32
4952,2.34736088723651e-32
4953,2.2526905927420887e-32
4954,2.168291597561063e-32
4955,2.0951726095857654e-32
4956,2.0331760542201413e-32
4957,1.9816113634004986e-32
4958,1.939009710103574e-32
4959,1.9035590749494858e-32
4960,1.8737882638090319e-32
4961,1.8489634907289373e-32
4962,1.8280933761820862e-32
4963,1.8096770720509069e-32
4964,1.7917271765039863e-32
4965,1.7725415149837709e-32
4966,1.7509087408861345e-32
4967,1.7263070062659169e-32
4968,1.699168281320811e-32
4969,1.6703268544542676e-32
4970,1.6400284153721677e-32
4971,1.6084376308998888e-32
4972,1.5760615337689469e-32
4973,1.543669353186231e-32
4974,1.5120971108093837e-32
4975,1.4821972570692094e-32
4976,1.4549062624878426e-32
4977,1.4307869169611275e-32
4978,1.4101446891385585e-32
4979,1.3932097485555966e-32
4980,1.3800990782346242e-32
4981,1.3707059644093523e-32
4982,1.3647956128116435e-32
4983,1.3617695163559211e-32
4984,1.3607921070633228e-32
4985,1.3610169030976627e-32
4986,1.3618364510394893e-32
4987,1.3627735821356146e-32
4988,1.3633663338449716e-32
4989,1.3632188191213143e-32
4990,1.3618855694220087e-32
4991,1.3590867004143105e-32
4992,1.3548271471424733e-32
4993,1.34920485615919e-32
4994,1.342466041819659e-32
4995,1.3350006746903679e-32
4996,1.3270974060946446e-32
4997,1.3188127032593353e-32
4998,1.310217490125041e-32
4999,1.3013128342427712e-32
5000,1.2922181056563932e-32
5001,1.2832330374352737e-32
5002,1.2747502677222185e-32
5003,1.2673884935261197e-32
5004,1.2616033941001423e-32
